no,n,orbit,members,loops,loop_nodes,rep,rep_edges,rep_weight,es_lo,vc_min,chi_min,es_up,mindeg_g,nodes,edges,selfloops,density,min_degree,max_degree,aspl,aspl_se,diameter,diameter_exactly_known,chi_og
696,8,22,350340,0,0,18709302285632,13,14,4,5,3,5,4,350340,4142880,0,6.750782843770998e-05,6,24,5.528102121088432,0.003957280319012185,9,False,13
697,8,150,2759040,0,0,18765870077312,13,14,4,5,3,5,4,2759040,32914944,0,8.647832714371158e-06,18,24,6.7853562523037905,0.002771133862156047,10,False,13
698,8,103,1382832,0,0,18765870339392,13,14,4,5,3,5,4,1382832,16461288,0,1.7216912846241375e-05,12,24,6.350652258301991,0.0031938186151842184,10,False,13
699,8,157,1379472,0,0,18765873961280,13,14,4,5,3,5,4,1379472,16422036,0,1.7259631964891613e-05,12,24,6.349937225936609,0.003195779285055701,10,False,13
700,8,101,2729664,7632,7632,18766943819072,13,14,4,5,3,5,4,2729664,32752152,7632,8.791269856933861e-06,23,24,6.683668363457321,0.0013883523724600262,10,False,13
701,8,142,2742656,0,0,18777954588164,13,14,4,5,3,5,4,2742656,32901120,0,8.747786150654931e-06,12,24,6.653341442142741,0.0017802664767771256,10,False,13
702,8,38,5506560,0,0,18777954604544,13,14,4,5,3,5,4,5506560,66078720,0,4.358438727343156e-06,24,24,7.1545730535167245,0.00039414322483316734,10,False,14
703,8,29,2759040,0,0,18778020730112,13,14,4,5,3,5,4,2759040,32914944,0,8.647832714371158e-06,18,24,6.7847344521045185,0.0026920365554998576,10,False,13
704,8,60,2746800,0,0,18778691999252,13,14,4,5,3,5,4,2746800,32924664,0,8.727652136139248e-06,15,24,6.7022674283775405,0.0019540748564580886,10,False,13
705,8,126,2742656,0,0,18778961224976,13,14,4,5,3,5,4,2742656,32901120,0,8.747786150654931e-06,12,24,6.654987416572628,0.0018315043230383134,10,False,14
706,8,222,1372256,0,0,18778961290496,13,14,4,5,3,5,4,1372256,16450560,0,1.7471923599845922e-05,6,24,6.204959073933052,0.0020043986898067496,9,False,13
707,8,452,51728,18,18,74446870848,13,15,4,4,3,4,5,51728,606023,18,0.0004529769715666413,9,24,4.58991544067895,0.004000480016326879,8,False,13
708,8,427,51260,480,480,75251328336,13,15,4,4,3,4,4,51260,599924,480,0.0004566437318998222,9,24,4.611005696560603,0.004297629322457286,7,False,13
709,8,471,62466,19280,19280,349509522513,13,15,4,4,3,4,5,62466,678455,19280,0.00034775277312212204,6,24,4.796021996317938,0.002905241256966906,8,False,12
710,8,330,189112,58872,58872,349509588033,13,15,4,4,3,4,5,189112,2063000,58872,0.00011537012013284699,10,24,5.383999677438118,0.0026441428250358347,9,False,12
711,8,311,189112,58872,58872,418030818369,13,15,4,4,3,4,5,189112,2063000,58872,0.00011537012013284699,10,24,5.390364627123752,0.002956111163535214,9,False,12
712,8,280,354842,0,0,1461652559361,13,15,4,4,3,4,4,354842,4173200,0,6.628730789068621e-05,6,24,5.634321879376961,0.004614146895744641,9,False,13
713,8,474,41149,34,34,1461656495361,13,15,4,4,3,4,4,41149,471498,34,0.0005569315662480066,3,24,4.5140324438611845,0.004655042336941667,8,False,13
714,8,512,60333,4,4,1461656495364,13,15,4,4,3,4,5,60333,700670,4,0.0003849824000345564,3,24,4.653307614532918,0.004264038542683075,8,False,13
715,8,561,41149,34,34,1461656495376,13,15,4,4,3,4,4,41149,471498,34,0.0005569315662480066,3,24,4.514050695052006,0.0043863054430771965,8,False,13
716,8,450,50640,15888,15888,18027140880384,13,15,4,4,3,4,4,50640,586512,15888,0.0004574336191997083,17,24,4.687878157151603,0.003778180108614029,8,False,12
717,8,0,2736840,0,0,18709231310340,13,15,4,5,3,5,5,2736840,32806740,0,8.759804502756253e-06,15,24,6.701893016724769,0.0019237880352880265,10,False,13
718,8,245,1375264,0,0,18709235177856,13,15,4,5,3,5,4,1375264,16460440,0,1.740602496561939e-05,9,24,6.267713365370842,0.002659801090183095,10,False,13
719,8,36,703196,0,0,18709235178048,13,15,4,5,3,5,4,703196,8327232,0,3.3680497225703044e-05,6,24,5.937960289820036,0.003716038183890484,9,False,13
720,8,430,353076,0,0,18709236226368,13,15,4,5,3,5,4,353076,4163336,0,6.679382153942092e-05,6,24,5.568616384620831,0.00406639377686064,9,False,13
721,8,401,353076,0,0,18709236422928,13,15,4,5,3,5,5,353076,4163336,0,6.679382153942092e-05,6,24,5.564678821780075,0.0038606303793131775,9,False,13
722,8,20,5500800,0,0,18777954588168,13,15,4,5,3,5,4,5500800,66009600,0,4.363002538358519e-06,24,24,7.154565348052164,0.0004307798168312583,10,False,13
723,8,136,913312,96,96,18777954620928,13,15,4,5,3,5,4,913312,10948440,96,2.6250911395062634e-05,12,24,5.956408130417787,0.0022529890035140067,9,False,13
724,8,17,2753112,0,0,18777955637568,13,15,4,5,3,5,4,2753112,33000636,0,8.70772498804641e-06,15,24,6.70488569403849,0.001913769839615315,10,False,13
725,8,154,913312,96,96,18778021697028,13,15,4,5,3,5,4,913312,10948440,96,2.6250911395062634e-05,12,24,5.959971872669879,0.002296250121271869,9,False,13
726,8,171,2753112,0,0,18778691754576,13,15,4,5,3,5,4,2753112,33000636,0,8.70772498804641e-06,15,24,6.702832710341138,0.0019170991276074877,10,False,13
727,8,78,2752472,0,0,18778692281616,13,15,4,5,3,5,4,2752472,33018624,0,8.716523487452452e-06,12,24,6.6507085233595555,0.0018649889847055965,10,False,13
728,8,294,918480,8,8,18778692330756,13,15,4,5,3,5,4,918480,11017564,8,2.6120208698543474e-05,11,24,5.939452931422493,0.001973480947294139,9,False,13
729,8,48,909824,96,96,18778696197396,13,15,4,5,3,5,4,909824,10906968,96,2.635237332683812e-05,12,24,5.956179543713448,0.0020036524486738297,9,False,13
730,8,98,909824,96,96,18778759370304,13,15,4,5,3,5,4,909824,10906968,96,2.635237332683812e-05,12,24,5.957598797788141,0.0020345567837828037,9,False,13
731,8,24,1371656,0,0,18778759374081,13,15,4,5,3,5,4,1371656,16443648,0,1.747986477865506e-05,6,24,6.205812618333327,0.002195633513749327,10,False,13
732,8,167,2750184,0,0,18778961356032,13,15,4,5,3,5,5,2750184,32990976,0,8.72372195568543e-06,12,24,6.658797994897066,0.0018035322163302318,10,False,13
733,8,59,689434,0,0,18779833636929,13,15,4,5,3,5,5,689434,8270136,0,3.4798288364542004e-05,6,24,5.741642742659548,0.0016490181355945516,9,False,13
734,8,23,2754264,0,0,18779833702464,13,15,4,5,3,5,4,2754264,33014460,0,8.70408693836853e-06,15,24,6.700988983985916,0.0018268918748579534,10,False,13
735,8,27,1372256,0,0,18779833899264,13,15,4,5,3,5,4,1372256,16450560,0,1.7471923599845922e-05,6,24,6.2058933616565435,0.0022067916440771706,9,False,13
736,8,529,51728,18,18,75586676032,13,16,4,4,3,4,5,51728,606023,18,0.0004529769715666413,9,24,4.590753011000057,0.003915128029156789,7,False,13
737,8,342,231336,1332,1332,366706169872,13,16,4,4,3,4,5,231336,2742380,1332,0.0001024880103419827,17,24,5.290464668121987,0.0034681019493413264,9,False,13
738,8,15,2751384,0,0,18778826482945,13,16,4,5,3,5,5,2751384,33004800,0,8.719766271502558e-06,12,24,6.6559343522875585,0.0018709748455691736,10,False,13
739,8,58,2754264,0,0,18778827531520,13,16,4,5,3,5,5,2754264,33014460,0,8.70408693836853e-06,15,24,6.699624118321307,0.0019315488855149996,10,False,13
740,8,236,705022,0,0,19053838341377,14,14,4,5,3,5,4,705022,8349264,0,3.359490881709846e-05,6,24,5.938329324942094,0.0038981608366799665,10,False,13
741,8,4,2750184,0,0,19053838341380,14,14,4,5,3,5,4,2750184,32990976,0,8.72372195568543e-06,12,24,6.657829674243496,0.0018352187540616974,10,False,13
742,8,283,459828,288,288,1461652296966,14,15,4,4,3,4,5,459828,5511600,288,5.2133610835311156e-05,6,24,5.595608618023735,0.002540954090637601,9,False,13
743,8,468,23520,7452,7452,18765875258688,14,15,4,5,3,5,5,23520,269218,7452,0.0009733699168684864,11,24,4.228487308133849,0.003991305348205576,7,False,12
744,8,194,2749032,0,0,18777954608400,14,15,4,5,3,5,5,2749032,32977152,0,8.727376445126584e-06,12,24,6.6496511290705715,0.0016890100256371464,10,False,13
745,8,358,704771,0,0,18777954670080,14,15,4,5,3,5,4,704771,8351856,0,3.362927920195004e-05,6,24,5.931976054599372,0.0038598866745065356,10,False,13
746,8,180,2750184,0,0,18777954670848,14,15,4,5,3,5,4,2750184,32990976,0,8.72372195568543e-06,12,24,6.659592378398092,0.001881837138191773,10,False,13
747,8,106,461236,52,52,18778826036544,14,15,4,5,3,5,4,461236,5504831,52,5.175216628101738e-05,9,24,5.633034262360836,0.0031791272509472997,9,False,14
748,8,429,461236,52,52,18778826282244,14,15,4,5,3,5,4,461236,5504831,52,5.175216628101738e-05,9,24,5.637607679382528,0.0031835856975508375,9,False,13
749,8,318,1369456,0,0,18778961224980,14,15,4,5,3,5,5,1369456,16422912,0,1.7513958339457094e-05,12,24,6.185136582801188,0.0018033596869865488,9,False,13
750,8,307,118151,4,4,1461656495377,14,16,4,4,3,4,5,118151,1391840,4,0.0001994105730119422,6,24,4.92969972915785,0.003449384647639058,8,False,13
751,8,370,346069,0,0,1461719668228,14,16,4,4,3,4,5,346069,4132900,0,6.901774280066586e-05,6,24,5.455992235629992,0.002714175347948152,9,False,13
752,8,570,50220,2130,2130,18027140880385,14,16,4,4,3,4,5,50220,600183,2130,0.00047595831334025783,9,24,4.502057050120472,0.0026950497667319172,7,False,13
753,8,309,705022,0,0,18777954604576,14,16,4,5,3,5,5,705022,8349264,0,3.359490881709846e-05,6,24,5.9371974919896005,0.00379327500997963,10,False,13
754,8,312,354438,0,0,18777955657024,14,16,4,5,3,5,5,354438,4185392,0,6.663260713762264e-05,9,24,5.522896926675263,0.003485723688827885,9,False,13
755,8,402,459528,1344,1344,18779095439425,14,16,4,5,3,5,5,459528,5508126,1344,5.2168800238497204e-05,12,24,5.537743327377934,0.001728129085757015,8,False,13
756,8,378,230073,96,96,18779833899265,14,16,4,5,3,5,5,230073,2752460,96,0.00010399718614806714,3,24,5.185422650300776,0.0021067952557915176,8,False,13
757,8,501,61731,0,0,19053838341634,14,16,4,5,3,5,5,61731,709608,0,0.0003724336466566638,3,24,4.711495204924671,0.005612140732083636,9,False,13
758,8,521,22714,488,488,19054107567169,14,16,4,5,3,5,5,22714,263706,488,0.0010223082947195883,6,24,4.117804473209175,0.0031637426682389357,7,False,13
759,8,156,1376640,4032,4032,19057060354081,14,16,4,5,3,5,5,1376640,16517664,4032,1.7431636855927453e-05,23,24,6.190669950509902,0.0014615548721358688,9,False,13
760,8,338,352834,0,0,19057061404993,14,16,4,5,3,5,5,352834,4177872,0,6.711900353163194e-05,6,24,5.4749257892544065,0.0030954200690745982,9,False,13
761,8,188,230073,96,96,18778826495504,14,17,4,5,3,5,5,230073,2752460,96,0.00010399718614806714,3,24,5.184028208560798,0.002242314284018228,9,False,13
762,8,515,28788,340,340,89628537591841,15,19,4,5,3,5,5,28788,343606,340,0.0008292449447796465,6,24,4.13779806857262,0.0017808944021522495,6,False,13
